pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,rhoEmp,covEmp,signif,affirm,Di,study.success,study,draw.index
1.85854790262186e-175,-24645.6293751037,2.00957523712924,-0.5,-2.5570449331034,-2.55726715783523,1.07664462334874e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,7,1
3.2255598941591e-163,13866.1394276935,2.00957523712924,-0.5,1.46939077147459,1.46929654961761,1.12281392951219e-08,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,7,2
5.62335320613555e-144,-5614.01866736811,2.00957523712924,-0.5,-0.55395578232366,-0.553907585474471,9.73479746789274e-09,1e-08,50,9,affirm2,-0.60834967648916,-0.0968717251815491,TRUE,FALSE,0,TRUE,8,1
7.05104141152212e-153,-8529.86673447892,2.00957523712924,-0.5,-0.603437590003108,-0.603557352871868,5.00671185932562e-09,1e-08,50,9,affirm2,-0.60834967648916,-0.0968717251815491,TRUE,FALSE,0,TRUE,8,2
7.53506595179929e-144,-5580.59030594541,2.00957523712924,-0.5,-0.623417034158777,-0.623424837595439,1.24798084916912e-08,1e-08,50,9,affirm2,-0.60834967648916,-0.0968717251815491,TRUE,FALSE,0,TRUE,8,3
1.09906480124828e-110,-1174.51316239322,2.00957523712924,-0.5,-0.110995914269442,-0.110922253777102,8.91911152014278e-09,1e-08,50,9,affirm2,-0.60834967648916,-0.0968717251815491,TRUE,FALSE,0,TRUE,8,4
6.69146799884077e-147,-6441.05598349472,2.00957523712924,-0.5,-0.703662479877746,-0.703610993275109,1.19330396800355e-08,1e-08,50,9,affirm2,-0.60834967648916,-0.0968717251815491,TRUE,FALSE,0,TRUE,8,5
3.43442202585843e-156,-9966.49094110168,2.00957523712924,-0.5,-1.13255756112176,-1.13250379244373,1.29120374600232e-08,1e-08,50,9,affirm2,-0.60834967648916,-0.0968717251815491,TRUE,FALSE,0,TRUE,8,6
3.99368928974345e-134,-3533.6603117315,2.00957523712924,-0.5,-0.319210151212388,-0.319099727785985,8.15461139845514e-09,1e-08,50,9,affirm2,-0.60834967648916,-0.0968717251815491,TRUE,FALSE,0,TRUE,8,7
2.17425730042925e-162,-13336.5406988683,2.00957523712924,-0.5,-1.15313993621339,-1.153164732608,7.47646516935097e-09,1e-08,50,9,affirm2,-0.60834967648916,-0.0968717251815491,TRUE,FALSE,0,TRUE,8,8
3.33615513076609e-106,951.436896216058,2.00957523712924,-0.5,0.0835581788546887,0.0835604328900796,7.71332062160966e-09,1e-08,50,9,affirm2,-0.60834967648916,-0.0968717251815491,TRUE,TRUE,1,TRUE,8,9
2.93120520871939e-164,-14561.6930334098,2.00957523712924,-0.5,-1.33253887571304,-1.33254535215212,8.3741407142228e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,9,1
2.67780766119942e-118,1679.70910987975,2.00957523712924,-0.5,0.168653638295448,0.168744682822284,1.00923438530618e-08,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,9,2
4.4396115319986e-147,-6495.21201632822,2.00957523712924,-0.5,-0.788009087661203,-0.787964865953748,1.47172627400092e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,10,1
9.93330445676173e-110,1122.91151511852,2.00957523712924,-0.5,0.109309298396444,0.109310421534018,9.47615306950999e-09,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,10,2
2.47778658524343e-143,-5446.65134670354,2.00957523712924,-0.5,-0.511002650958927,-0.510876070428915,8.79775714646065e-09,1e-08,50,6,affirm2,-0.923179043007665,-0.0658252976118493,TRUE,FALSE,0,TRUE,11,1
2.11067093164315e-149,-7244.35962763627,2.00957523712924,-0.5,-0.712421808189344,-0.712414813699228,9.67087744463985e-09,1e-08,50,6,affirm2,-0.923179043007665,-0.0658252976118493,TRUE,FALSE,0,TRUE,11,2
6.25404949369897e-147,-6449.9486952732,2.00957523712924,-0.5,-0.609731689995615,-0.609662328539685,8.9344166309859e-09,1e-08,50,6,affirm2,-0.923179043007665,-0.0658252976118493,TRUE,FALSE,0,TRUE,11,3
2.35593047577805e-141,-4963.18136431537,2.00957523712924,-0.5,-0.547406676323948,-0.547454473379747,1.21667820051859e-08,1e-08,50,6,affirm2,-0.923179043007665,-0.0658252976118493,TRUE,FALSE,0,TRUE,11,4
5.19585990600129e-153,-8583.1812830414,2.00957523712924,-0.5,-0.924134458852511,-0.924185104527978,1.15936813204885e-08,1e-08,50,6,affirm2,-0.923179043007665,-0.0658252976118493,TRUE,FALSE,0,TRUE,11,5
6.21808978739769e-122,1992.51183842622,2.00957523712924,-0.5,0.208675440506061,0.208447690811873,1.09444100416396e-08,1e-08,50,6,affirm2,-0.923179043007665,-0.0658252976118493,TRUE,TRUE,1,TRUE,11,6
5.40519557356332e-121,-1906.48876870092,2.00957523712924,-0.5,-0.190762238818914,-0.190583067749464,9.99309749277836e-09,1e-08,50,5,affirm2,-0.971464636098457,-0.245774962395961,TRUE,FALSE,0,TRUE,12,1
2.83742417773261e-154,-9107.90235071627,2.00957523712924,-0.5,-0.917168927425046,-0.916897853885469,1.01345665983814e-08,1e-08,50,5,affirm2,-0.971464636098457,-0.245774962395961,TRUE,FALSE,0,TRUE,12,2
3.38018736771475e-120,-1836.48121406303,2.00957523712924,-0.5,-0.190318746224119,-0.190290543172194,1.07364679307946e-08,1e-08,50,5,affirm2,-0.971464636098457,-0.245774962395961,TRUE,FALSE,0,TRUE,12,3
8.83206262835278e-156,-9776.2133461512,2.00957523712924,-0.5,-0.976001162637299,-0.975993082568338,9.96671725457418e-09,1e-08,50,5,affirm2,-0.971464636098457,-0.245774962395961,TRUE,FALSE,0,TRUE,12,4
3.31540877231552e-124,2217.13234619931,2.00957523712924,-0.5,0.215977833558533,0.215935895876488,9.48563588005809e-09,1e-08,50,5,affirm2,-0.971464636098457,-0.245774962395961,TRUE,TRUE,1,TRUE,12,5
2.9684118045553e-163,-13889.6694097484,2.00957523712924,-0.5,-1.33910901350341,-1.33910031531297,9.29485044467371e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,13,1
2.08819954935987e-132,3259.53246533113,2.00957523712924,-0.5,0.301754580336586,0.301834846719154,8.57488161527815e-09,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,13,2
1.56181104907827e-141,-5004.99563547534,2.00957523712924,-0.5,-0.522775667743129,-0.522763402023967,1.09094522307799e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,14,1
1.14002426636049e-79,273.368546012076,2.00957523712924,-0.5,0.0236481712341424,0.0235775656301616,7.43876500191138e-09,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,14,2
1.39394022674481e-148,-6970.57960649256,2.00957523712924,-0.5,-0.678425409221739,-0.678360412414307,9.47072460984181e-09,1e-08,50,5,affirm2,-0.538737663229987,-0.0283704877845599,TRUE,FALSE,0,TRUE,15,1
1.73817968129041e-127,-2586.66380091195,2.00957523712924,-0.5,-0.245907734937674,-0.245998823123406,9.04453175832228e-09,1e-08,50,5,affirm2,-0.538737663229987,-0.0283704877845599,TRUE,FALSE,0,TRUE,15,2
4.42724231519119e-139,-4460.18093256188,2.00957523712924,-0.5,-0.475608828869572,-0.475641389782562,1.13724575741955e-08,1e-08,50,5,affirm2,-0.538737663229987,-0.0283704877845599,TRUE,FALSE,0,TRUE,15,3
7.87618197831276e-144,-5575.55003613075,2.00957523712924,-0.5,-0.56446515517257,-0.564462281483652,1.02493050292522e-08,1e-08,50,5,affirm2,-0.538737663229987,-0.0283704877845599,TRUE,FALSE,0,TRUE,15,4
8.42218417008259e-103,810.855436747657,2.00957523712924,-0.5,0.0792508052710825,0.0792530063838096,9.55310663474335e-09,1e-08,50,5,affirm2,-0.538737663229987,-0.0283704877845599,TRUE,TRUE,1,TRUE,15,5
7.72993361762251e-129,-2756.32454905587,2.00957523712924,-0.5,-0.310789787640956,-0.310944848658591,1.27264133963266e-08,1e-08,50,5,affirm2,-0.973182900489843,-0.226406797500948,TRUE,FALSE,0,TRUE,16,1
1.6758879588436e-155,-9649.24796278472,2.00957523712924,-0.5,-0.975946307916445,-0.976062766037291,1.02321891133366e-08,1e-08,50,5,affirm2,-0.973182900489843,-0.226406797500948,TRUE,FALSE,0,TRUE,16,2
4.7139891404481e-111,-1194.98070901441,2.00957523712924,-0.5,-0.135883633265975,-0.135804489421322,1.29153584920897e-08,1e-08,50,5,affirm2,-0.973182900489843,-0.226406797500948,TRUE,FALSE,0,TRUE,16,3
1.37904193928373e-155,-9687.71549352726,2.00957523712924,-0.5,-0.958143678057643,-0.958268992625083,9.78435314166307e-09,1e-08,50,5,affirm2,-0.973182900489843,-0.226406797500948,TRUE,FALSE,0,TRUE,16,4
7.25223904670754e-85,349.021601151333,2.00957523712924,-0.5,0.0366889309200181,0.0366114125979469,1.10034369325551e-08,1e-08,50,5,affirm2,-0.973182900489843,-0.226406797500948,TRUE,TRUE,1,TRUE,16,5
2.2118672214481e-34,-31.811165244049,2.00957523712924,-0.5,-0.00388752430966133,-0.00384052396910192,1.45754443835245e-08,1e-08,50,7,affirm2,-0.630723583088998,-0.1992444919101,TRUE,FALSE,0,TRUE,17,1
4.68737471599983e-152,-8206.40450429491,2.00957523712924,-0.5,-0.890964011244237,-0.890857518516376,1.17844863876935e-08,1e-08,50,7,affirm2,-0.630723583088998,-0.1992444919101,TRUE,FALSE,0,TRUE,17,2
7.9756983237874e-158,-10761.9498414771,2.00957523712924,-0.5,-0.856125029050348,-0.85619981801203,6.32948442020007e-09,1e-08,50,7,affirm2,-0.630723583088998,-0.1992444919101,TRUE,FALSE,0,TRUE,17,3
3.50321371436939e-109,-1094.3953106295,2.00957523712924,-0.5,-0.105478788193191,-0.105505382820927,9.29395977179686e-09,1e-08,50,7,affirm2,-0.630723583088998,-0.1992444919101,TRUE,FALSE,0,TRUE,17,4
5.69719498488139e-135,-3676.92113932928,2.00957523712924,-0.5,-0.366480490894189,-0.366462825014473,9.93324665076635e-09,1e-08,50,7,affirm2,-0.630723583088998,-0.1992444919101,TRUE,FALSE,0,TRUE,17,5
1.43608754073451e-159,-11681.397698825,2.00957523712924,-0.5,-1.21328861943923,-1.21329377440736,1.07880342962927e-08,1e-08,50,7,affirm2,-0.630723583088998,-0.1992444919101,TRUE,FALSE,0,TRUE,17,6
5.60977178816583e-144,5614.2957210213,2.00957523712924,-0.5,0.578151465994205,0.578064742356544,1.06013798103578e-08,1e-08,50,7,affirm2,-0.630723583088998,-0.1992444919101,TRUE,TRUE,1,TRUE,17,7
5.38005988765376e-117,1579.94366344698,2.00957523712924,-0.5,0.125778989743289,0.125735726673206,6.33336021027786e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,18,1
2.46831568100097e-124,-2230.52282415193,2.00957523712924,-0.5,-0.224651642661653,-0.224743902129453,1.01522543759227e-08,1e-08,50,3,affirm2,-1,-0.886719873648085,TRUE,FALSE,0,TRUE,19,1
1.37304043051631e-161,-12844.2591564184,2.00957523712924,-0.5,-1.33093018771979,-1.33075979514705,1.07344852525849e-08,1e-08,50,3,affirm2,-1,-0.886719873648085,TRUE,FALSE,0,TRUE,19,2
1.67398499260267e-128,2713.20009445481,2.00957523712924,-0.5,0.272137823694066,0.272145658482735,1.00609542435006e-08,1e-08,50,3,affirm2,-1,-0.886719873648085,TRUE,TRUE,1,TRUE,19,3
4.60589644436653e-159,-11406.8454168811,2.00957523712924,-0.5,-1.00663268327249,-1.00665912221786,7.78814008539787e-09,1e-08,50,5,affirm2,-0.674653231666396,-0.105327572673405,TRUE,FALSE,0,TRUE,20,1
1.61365260672724e-133,-3434.38129033965,2.00957523712924,-0.5,-0.359728861138123,-0.359783199300764,1.09744999182633e-08,1e-08,50,5,affirm2,-0.674653231666396,-0.105327572673405,TRUE,FALSE,0,TRUE,20,2
5.12463771224073e-152,-8191.48122225967,2.00957523712924,-0.5,-0.683772070138892,-0.683624639442507,6.96483022613833e-09,1e-08,50,5,affirm2,-0.674653231666396,-0.105327572673405,TRUE,FALSE,0,TRUE,20,3
2.08302583106491e-158,-11060.8993152899,2.00957523712924,-0.5,-1.01844396759211,-1.01848450626727,8.47867474149431e-09,1e-08,50,5,affirm2,-0.674653231666396,-0.105327572673405,TRUE,FALSE,0,TRUE,20,4
5.04234872216966e-117,1582.03536911499,2.00957523712924,-0.5,0.153777268627028,0.153642822057018,9.43174767611616e-09,1e-08,50,5,affirm2,-0.674653231666396,-0.105327572673405,TRUE,TRUE,1,TRUE,20,5
1.76281959215086e-139,-4544.79438215918,2.00957523712924,-0.5,-0.466319480437618,-0.466225794633759,1.05235947786274e-08,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,0,FALSE,21,1
4.24016970946813e-134,-3529.34408957792,2.00957523712924,-0.5,-0.383491077565934,-0.383367983711063,1.17989586323386e-08,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,0,FALSE,21,2
3.11373686387756e-153,-8673.34385151467,2.00957523712924,-0.5,-0.859605870583516,-0.859572132588989,9.82180994180462e-09,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,0,FALSE,21,3
3.11338019155747e-90,-449.181371431631,2.00957523712924,-0.5,-0.0496702384266068,-0.0496475875010271,1.22166695351124e-08,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,0,FALSE,21,4
1.34986215729819e-141,-5019.91472410029,2.00957523712924,-0.5,-0.492795496976828,-0.492739282581488,9.63477760419339e-09,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,0,FALSE,21,5
3.00090364666949e-118,-1675.80859690407,2.00957523712924,-0.5,-0.143535772015819,-0.143560457834244,7.33872884271441e-09,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,0,FALSE,21,6
1.04585557159009e-143,-5543.37586335406,2.00957523712924,-0.5,-0.507156962938164,-0.507040680925771,8.36636787940453e-09,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,0,FALSE,21,7
1.27534688777249e-145,-6065.02242138716,2.00957523712924,-0.5,-0.600084094599769,-0.600029501801773,9.78769407414311e-09,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,0,FALSE,21,8
5.93282641866813e-154,-8971.82645723378,2.00957523712924,-0.5,-0.805600970077705,-0.805591177874222,8.06246188104413e-09,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,0,FALSE,21,9
5.33853649277917e-130,-2910.84676092272,2.00957523712924,-0.5,-0.288114286057166,-0.288023902199626,9.79080439290784e-09,1e-08,50,10,affirm2,-0.403768388731592,-0.0297481191520692,TRUE,FALSE,1,FALSE,21,10
6.9770133953708e-143,-5332.78328466825,2.00957523712924,-0.5,-0.577599567344694,-0.577430328147,1.17244184645305e-08,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,0,FALSE,22,1
2.94274365432084e-135,-3726.83027280275,2.00957523712924,-0.5,-0.369470292361158,-0.369442875386167,9.82687342759328e-09,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,0,FALSE,22,2
9.38328007789454e-137,-3998.32822524991,2.00957523712924,-0.5,-0.386764914094392,-0.386806783313228,9.35903944417611e-09,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,0,FALSE,22,3
1.29307498936455e-153,-8830.30108438509,2.00957523712924,-0.5,-0.897572236364564,-0.897509939070598,1.03306467090517e-08,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,0,FALSE,22,4
4.88610576554903e-93,-512.464399294521,2.00957523712924,-0.5,-0.0506163217682949,-0.0505702904680841,9.73785930169964e-09,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,0,FALSE,22,5
7.02269377265487e-152,-8138.97610545621,2.00957523712924,-0.5,-0.823341359568052,-0.8233549617265,1.02337467873133e-08,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,0,FALSE,22,6
3.35861918610356e-125,-2323.19252465201,2.00957523712924,-0.5,-0.241713354239983,-0.241727725696598,1.08263616096325e-08,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,0,FALSE,22,7
8.13717242828341e-142,-5072.03669531364,2.00957523712924,-0.5,-0.480848632736327,-0.480804077121515,8.98610542887834e-09,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,0,FALSE,22,8
5.52362709095723e-140,-4653.71347567612,2.00957523712924,-0.5,-0.471992179900601,-0.471818699872937,1.02790035882162e-08,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,0,FALSE,22,9
3.52439467408093e-143,-5407.62666208167,2.00957523712924,-0.5,-0.628862914206032,-0.628758767924017,1.35193156226818e-08,1e-08,50,10,affirm2,-0.788069283454149,-0.0561604792262393,TRUE,FALSE,1,FALSE,22,10
1.34708541461107e-66,147.783400695172,2.00957523712924,-0.5,0.0135960039789704,0.0136700999529834,8.55641948473044e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,23,1
1.81214895730682e-148,-6933.35414898682,2.00957523712924,-0.5,-0.597565940281051,-0.597706272858869,7.43171179606966e-09,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,0,FALSE,24,1
5.79026501586857e-140,-4649.23823980733,2.00957523712924,-0.5,-0.480665877965628,-0.480794906965321,1.06943923870243e-08,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,0,FALSE,24,2
4.50285526227801e-149,-7133.19888397849,2.00957523712924,-0.5,-0.710182142815591,-0.710251478968365,9.914153244282e-09,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,0,FALSE,24,3
9.80722214096188e-157,-10224.7006258146,2.00957523712924,-0.5,-0.973391472498824,-0.973260835417824,9.06060699123718e-09,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,0,FALSE,24,4
5.85852760804425e-139,-4434.75581418556,2.00957523712924,-0.5,-0.438695159759506,-0.438746003855997,9.78784141609425e-09,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,0,FALSE,24,5
4.64066325832791e-149,-7128.81176887669,2.00957523712924,-0.5,-0.667063351674177,-0.667118722566105,8.75733499599076e-09,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,0,FALSE,24,6
5.76286976934932e-120,-1816.59406443678,2.00957523712924,-0.5,-0.182277822748158,-0.182222653674405,1.00621074828732e-08,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,0,FALSE,24,7
8.82781339793435e-92,-483.067586832526,2.00957523712924,-0.5,-0.047591633618858,-0.0476453414441628,9.72803425978007e-09,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,0,FALSE,24,8
1.77813921042724e-153,-8773.08229060888,2.00957523712924,-0.5,-0.82855650237443,-0.828579969102492,8.91999177735562e-09,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,0,FALSE,24,9
1.94154870876397e-61,-115.890220508543,2.00957523712924,-0.5,-0.0128937665766594,-0.0127598349502986,1.21226212089077e-08,1e-08,50,10,affirm2,-0.191300282888181,-0.0195283742905503,TRUE,FALSE,1,FALSE,24,10
5.49301678872639e-115,-1437.60722567555,2.00957523712924,-0.5,-0.17527409881717,-0.175185912786238,1.48497063887329e-08,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,0,FALSE,25,1
1.69011733018606e-155,-9647.58315673524,2.00957523712924,-0.5,-1.01572657313354,-1.01566381199253,1.10831419715075e-08,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,0,FALSE,25,2
3.51423946085123e-144,-5668.13872896569,2.00957523712924,-0.5,-0.478317273702046,-0.478259149670555,7.11943668996988e-09,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,0,FALSE,25,3
2.14838205436106e-150,-7590.1651167665,2.00957523712924,-0.5,-0.693396271346606,-0.693405588183679,8.3458817557527e-09,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,0,FALSE,25,4
3.18930249143617e-135,-3720.71567518473,2.00957523712924,-0.5,-0.349346622343436,-0.349368152815106,8.81685420695508e-09,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,0,FALSE,25,5
3.22903201819509e-141,-4931.35264920831,2.00957523712924,-0.5,-0.483540492300976,-0.483529007996296,9.61419542123847e-09,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,0,FALSE,25,6
3.98317786168168e-141,-4910.27372867096,2.00957523712924,-0.5,-0.490992951395536,-0.491032028125673,1.00001896138954e-08,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,0,FALSE,25,7
1.6578549836909e-132,-3274.92031875424,2.00957523712924,-0.5,-0.311324942065026,-0.311153012090875,9.02706445644114e-09,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,0,FALSE,25,8
4.6638753031466e-160,-11952.6128806212,2.00957523712924,-0.5,-1.04319325857487,-1.0431333047411,7.61647315076753e-09,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,0,FALSE,25,9
8.82401189646504e-146,-6110.78424854948,2.00957523712924,-0.5,-0.677032300721265,-0.677204668915952,1.22813465503187e-08,1e-08,50,10,affirm2,-0.429520320614782,-0.034584921715369,TRUE,FALSE,1,FALSE,25,10
2.51031061646229e-160,-12104.6726420758,2.00957523712924,-0.5,-1.20246039110702,-1.20247598481956,9.86839956511679e-09,1e-08,50,4,affirm2,-0.333467744913114,-0.0549094293483264,TRUE,FALSE,0,TRUE,26,1
1.41538402236272e-142,-5256.35199063371,2.00957523712924,-0.5,-0.465240947477382,-0.465199940154465,7.83268065631431e-09,1e-08,50,4,affirm2,-0.333467744913114,-0.0549094293483264,TRUE,FALSE,0,TRUE,26,2
9.2153664737862e-150,-7367.92281763415,2.00957523712924,-0.5,-0.803035049304404,-0.802964118374134,1.18768737967559e-08,1e-08,50,4,affirm2,-0.333467744913114,-0.0549094293483264,TRUE,FALSE,0,TRUE,26,3
6.53355095848107e-101,741.949834543366,2.00957523712924,-0.5,0.081180947697746,0.081221886791023,1.19838692855463e-08,1e-08,50,4,affirm2,-0.333467744913114,-0.0549094293483264,TRUE,TRUE,1,TRUE,26,4
1.31055975439834e-157,-10653.4228122194,2.00957523712924,-0.5,-1.13760910823038,-1.137580273151,1.14021244649865e-08,1e-08,50,10,affirm2,-0.912317342465116,-0.274410980428248,TRUE,FALSE,0,FALSE,27,1
1.51040543972358e-108,-1062.23869711685,2.00957523712924,-0.5,-0.113029850896708,-0.11296621588543,1.13097479152466e-08,1e-08,50,10,affirm2,-0.912317342465116,-0.274410980428248,TRUE,FALSE,0,FALSE,27,2
1.84001741799246e-148,-6931.19500821032,2.00957523712924,-0.5,-0.790490004261332,-0.79059967993675,1.30105912419658e-08,1e-08,50,10,affirm2,-0.912317342465116,-0.274410980428248,TRUE,FALSE,0,FALSE,27,3
2.38652706479104e-112,-1269.99789622489,2.00957523712924,-0.5,-0.135415747486458,-0.13521606004338,1.1335757621199e-08,1e-08,50,10,affirm2,-0.912317342465116,-0.274410980428248,TRUE,FALSE,0,FALSE,27,4
7.22158684111373e-160,-11846.4338591752,2.00957523712924,-0.5,-1.40476320046907,-1.40475103025924,1.4061234482408e-08,1e-08,50,10,affirm2,-0.912317342465116,-0.274410980428248,TRUE,FALSE,0,FALSE,27,5
