pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,rhoEmp,covEmp,signif,affirm,Di,study.success,study,draw.index
4.26692793347341e-136,-3876.63323617386,2.00957523712924,-0.5,-0.381468967663215,-0.381408768070276,9.6799232887934e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,25,2
4.88147251298182e-111,1194.12956186269,2.00957523712924,-0.5,0.139289211253459,0.139107455907978,1.35705645857857e-08,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,26,1
1.23968759052085e-155,-9708.80022237163,2.00957523712924,-0.5,-1.01721353033896,-1.01721849031172,1.09773462323122e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,27,1
6.24024009280727e-159,-11336.3691889344,2.00957523712924,-0.5,-1.0509068647429,-1.05092117530516,8.59394012577548e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,27,2
3.55281269872544e-115,1450.44861760909,2.00957523712924,-0.5,0.12542500418763,0.125320601655547,7.46517934137974e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,28,1
2.07644751333703e-148,-6914.11674139478,2.00957523712924,-0.5,-0.748668145084485,-0.74860189266921,1.17227209037559e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,29,1
3.23303650493768e-151,-7889.27273319967,2.00957523712924,-0.5,-0.895671262314268,-0.895545552125914,1.28855043708694e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,29,2
3.03602717019664e-153,8677.81864117616,2.00957523712924,-0.5,1.00124720880064,1.00111999398822,1.33091748609934e-08,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,30,1
3.17856827517833e-160,-12046.5067464996,2.00957523712924,-0.5,-1.194858461942,-1.19470390967012,9.83554236732345e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,31,1
3.63271160956458e-167,-16693.0096609172,2.00957523712924,-0.5,-1.4359935608803,-1.4360166423056,7.40030563638267e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,31,2
1.54796847359926e-149,-7290.34591016798,2.00957523712924,-0.5,-0.686064083607068,-0.685985067114072,8.85386821695246e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,32,1
4.95833244254404e-157,-10368.0173023496,2.00957523712924,-0.5,-1.05977456728816,-1.05983397580336,1.04492290506593e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,32,2
1.12381514796755e-136,-3983.63609053849,2.00957523712924,-0.5,-0.405534229764222,-0.405491165340794,1.03610430045076e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,33,1
5.54070415731308e-157,-10344.5461391076,2.00957523712924,-0.5,-0.95856607328115,-0.958601283844435,8.58723070028673e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,33,2
2.13856241594073e-127,-2575.74390659049,2.00957523712924,-0.5,-0.248321172307335,-0.248207732330262,9.2859267052565e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,34,1
3.03162097004978e-123,2119.22154154828,2.00957523712924,-0.5,0.190073891746229,0.190268356411154,8.06084209160849e-09,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,34,2
4.03036205576197e-122,2010.22225853089,2.00957523712924,-0.5,0.182160568288762,0.182062001215593,8.20257989805468e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,35,1
1.72877393996716e-78,-258.603088646307,2.00957523712924,-0.5,-0.0236918791216182,-0.0236072611077609,8.3334300034048e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,36,1
2.22702273766198e-85,-357.536652065526,2.00957523712924,-0.5,-0.0392325384654419,-0.039193955696102,1.20170275398493e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,36,2
1.07047675525114e-141,-5043.7284228786,2.00957523712924,-0.5,-0.450613252182092,-0.450605514626608,7.9815937024627e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,37,1
1.64169881028424e-160,-12210.0378126594,2.00957523712924,-0.5,-1.15536382191081,-1.15551241449963,8.95602327941829e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,37,2
2.12721119272614e-128,-2699.96513142458,2.00957523712924,-0.5,-0.273453200649085,-0.273266239706913,1.02436716783524e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,38,1
1.92610737113054e-109,1107.8378307974,2.00957523712924,-0.5,0.109644775165536,0.109631326018903,9.79302698245172e-09,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,38,2
2.97278792467487e-158,-10980.9016970592,2.00957523712924,-0.5,-1.11019209792928,-1.11014223495257,1.02207141849285e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,39,1
2.33828043680631e-152,-8323.70854134669,2.00957523712924,-0.5,-0.814043392381715,-0.814118826927166,9.56625309274163e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,39,2
1.97058235326852e-109,-1107.32181289975,2.00957523712924,-0.5,-0.122682353370841,-0.122486981360359,1.22357939080142e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,40,1
1.09237535837042e-101,-769.535175365621,2.00957523712924,-0.5,-0.0823000878583233,-0.0821925978906781,1.14079724259949e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,40,2
2.935346437471e-147,-6550.28790804551,2.00957523712924,-0.5,-0.682107085166432,-0.682176393742016,1.08460748038931e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,41,1
1.37991538326832e-158,-11154.2476163375,2.00957523712924,-0.5,-1.10337859661677,-1.10339958405608,9.78554614461059e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,41,2
6.95076416054402e-144,5589.79060622899,2.00957523712924,-0.5,0.629359597228472,0.629283578431846,1.26736502643986e-08,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,42,1
9.27399897991119e-165,-14907.7276174989,2.00957523712924,-0.5,-1.53007036309301,-1.53015844059802,1.05353727622225e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,43,1
1.24236576326385e-156,-10175.4731099386,2.00957523712924,-0.5,-1.16658597035401,-1.16656559971218,1.31434418871487e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,43,2
2.01507468604252e-151,-7965.75906071594,2.00957523712924,-0.5,-0.674119836758002,-0.674130322994009,7.16198476148062e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,44,1
1.53808557541162e-162,-13431.0870405732,2.00957523712924,-0.5,-1.11095450936218,-1.11076253255991,6.83943327388665e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,44,2
1.22393405401879e-104,-883.994070480156,2.00957523712924,-0.5,-0.10229135146511,-0.102409515381804,1.34209085820538e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,45,1
2.19457230782528e-138,4316.82404868612,2.00957523712924,-0.5,0.402314386806497,0.402430104042883,8.69064934330916e-09,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,45,2
1.0509100273984e-156,-10210.2871767728,2.00957523712924,-0.5,-1.00177446709677,-1.00169506603658,9.62487625499242e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,46,1
1.67360657285386e-154,-9206.55954149708,2.00957523712924,-0.5,-0.857660542118008,-0.85772798077224,8.67969417478158e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,46,2
2.12399325658618e-149,-7243.42944353925,2.00957523712924,-0.5,-0.697962653521699,-0.697965722040954,9.28495323242218e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,47,1
7.70756472688235e-151,-7750.62687242612,2.00957523712924,-0.5,-0.799258550217015,-0.799004895754512,1.06273558097066e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,47,2
5.16203138426253e-92,488.387603217032,2.00957523712924,-0.5,0.0528502001475968,0.0528958719694901,1.17304398808702e-08,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,48,1
6.96295573407084e-129,2762.20892954644,2.00957523712924,-0.5,0.243959636347233,0.244028478741866,7.8049113628692e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,49,1
1.72025180731394e-132,3272.45194235619,2.00957523712924,-0.5,0.318084743530909,0.318035628095661,9.44506594860206e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,50,1
2.19161142702008e-99,-690.615999856913,2.00957523712924,-0.5,-0.0722515096973752,-0.0721445320517549,1.09127340249551e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,51,1
8.92314734352679e-145,-5828.94207539469,2.00957523712924,-0.5,-0.567796790282098,-0.567775726440415,9.48798881581046e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,51,2
2.89751720290974e-145,-5964.29311487632,2.00957523712924,-0.5,-0.577783753214584,-0.577754171490641,9.38357268373086e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,52,1
1.17722866465824e-138,-4372.04422635856,2.00957523712924,-0.5,-0.546238071523074,-0.546196353550239,1.5607325928455e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,52,2
9.30065544112236e-49,-63.6027529301646,2.00957523712924,-0.5,-0.0060575525206451,-0.00607109856037278,9.1113502023391e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,53,1
3.54904036106263e-122,2015.44660737598,2.00957523712924,-0.5,0.203472088924314,0.203531133181472,1.01980962443402e-08,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,53,2
4.14197355846579e-137,-4065.61611770891,2.00957523712924,-0.5,-0.462256088520235,-0.462293373885303,1.29295258420412e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,54,1
3.55263579438027e-134,-3542.10979393617,2.00957523712924,-0.5,-0.339618365415648,-0.33942943727837,9.18279672585413e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,54,2
1.11611629066893e-99,-700.193259925404,2.00957523712924,-0.5,-0.0817534370571076,-0.0816306615401706,1.35916061182637e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,55,1
2.53821603737077e-91,472.764878454487,2.00957523712924,-0.5,0.0520932595088635,0.0520973325527036,1.2143407358712e-08,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,55,2
1.19807736380178e-141,-5032.14999207455,2.00957523712924,-0.5,-0.524520959688644,-0.524363350153157,1.08581916781671e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,56,1
3.11923243156431e-147,-6542.17037904688,2.00957523712924,-0.5,-0.639946705040336,-0.639802964475806,9.5642032180764e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,56,2
1.23556376957507e-160,-12281.0628794586,2.00957523712924,-0.5,-1.2796481438371,-1.27939102178495,1.08526222694963e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,57,1
2.68623458609283e-160,-12087.9516024178,2.00957523712924,-0.5,-1.28225601644762,-1.28246721084462,1.12560785567205e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,57,2
1.45204407399129e-114,1409.36782106446,2.00957523712924,-0.5,0.124997714259001,0.124940122813675,7.85878041661357e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,58,1
6.47010768799129e-142,5095.82222320312,2.00957523712924,-0.5,0.493160404383454,0.49331579782952,9.37176758852163e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,59,1
1.79959750333262e-159,-11627.7295556249,2.00957523712924,-0.5,-1.28553442206074,-1.28543705574773,1.22211418888508e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,60,1
1.41651606053972e-154,-9237.94917376465,2.00957523712924,-0.5,-0.948951094325948,-0.948925795697508,1.05514797174922e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,60,2
9.53768768071915e-110,-1123.84331468304,2.00957523712924,-0.5,-0.119392322466466,-0.119414951255341,1.12903103084467e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,61,1
7.69015715530443e-14,10.2914420740012,2.00957523712924,-0.5,0.00109098907136848,0.00101416965849393,9.71110743638516e-09,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,61,2
2.70911870586998e-176,-25633.5168661731,2.00957523712924,-0.5,-2.52440562447798,-2.52425694410009,9.69729774004777e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,62,1
9.90428840202251e-177,-26165.3567003796,2.00957523712924,-0.5,-2.79411471551535,-2.79400300263098,1.14025088422605e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,62,2
1.67261380411905e-160,-12205.3899136603,2.00957523712924,-0.5,-1.11628966666318,-1.11608696006245,8.36166477033591e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,63,1
1.93702625052391e-153,-8757.7720341576,2.00957523712924,-0.5,-0.954345838358934,-0.954349928566596,1.18748468746318e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,63,2
1.00226369954873e-114,-1420.07113414734,2.00957523712924,-0.5,-0.112445365989403,-0.112443073610122,6.26967772502373e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,64,1
7.59012266605611e-143,-5323.62454473765,2.00957523712924,-0.5,-0.554812990773834,-0.554715340167536,1.08573919161277e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,64,2
7.75850323143655e-135,3653.82065768104,2.00957523712924,-0.5,0.379062686215366,0.378969492568278,1.07575666813556e-08,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,65,1
4.09505699832916e-150,7490.89835011432,2.00957523712924,-0.5,0.763454458294913,0.763484814525586,1.0388025315702e-08,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,66,1
5.18726713519213e-140,-4659.68430086663,2.00957523712924,-0.5,-0.481416878535384,-0.481431080954792,1.06746897601287e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,67,1
1.07215668377048e-139,-4591.14896859589,2.00957523712924,-0.5,-0.465674890028275,-0.465723200105859,1.02899431857046e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,67,2
5.91117319722291e-129,2771.45583082746,2.00957523712924,-0.5,0.272634007900778,0.27264941483459,9.67816934029984e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,68,1
2.51128495244456e-162,-13297.3759713642,2.00957523712924,-0.5,-1.37079123583845,-1.37063515476381,1.06245816112193e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,69,1
2.48460908583952e-155,-9572.01569488864,2.00957523712924,-0.5,-0.870905930876317,-0.87083951841992,8.27693326972818e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,69,2
3.62927603641276e-73,201.334654229275,2.00957523712924,-0.5,0.0218694836148156,0.0219176218645922,1.18508579788617e-08,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,70,1
2.12084766620159e-156,-10065.0192236092,2.00957523712924,-0.5,-1.01045164587825,-1.01064415729797,1.00824789000391e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,71,1
7.08179846981534e-154,-8939.47151048671,2.00957523712924,-0.5,-0.93659959823509,-0.936490236064232,1.09744513645138e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,71,2
9.36129355441212e-141,-4825.38636247726,2.00957523712924,-0.5,-0.465285034514811,-0.465349280791381,9.30023471316292e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,72,1
2.25290925284484e-140,-4739.67150426101,2.00957523712924,-0.5,-0.478386671684487,-0.47842860919319,1.01891463004089e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,72,2
5.08548332936562e-100,711.517325438169,2.00957523712924,-0.5,0.0654194357252506,0.0652344895249228,8.40588757724074e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,73,1
9.11775043280522e-152,-8095.72622718162,2.00957523712924,-0.5,-0.908193021856905,-0.908171473817194,1.25841557923499e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,74,1
1.30787631420284e-145,-6061.90573780701,2.00957523712924,-0.5,-0.792196462328297,-0.792191403310777,1.70781920397946e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,74,2
1.40330803058699e-150,-7656.42248768261,2.00957523712924,-0.5,-0.783888320890832,-0.783800641924001,1.0479955760294e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,75,1
7.75970705726383e-161,-12398.2049184969,2.00957523712924,-0.5,-1.16346675330263,-1.16339814515781,8.80519774820624e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,75,2
1.90203443387584e-144,-5739.5991200752,2.00957523712924,-0.5,-0.505629105340969,-0.505475354664908,7.75598303817729e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,76,1
7.80290590552387e-146,-6126.1404036418,2.00957523712924,-0.5,-0.700254992215509,-0.700365455751318,1.30699986327023e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,76,2
2.91277737807938e-141,4941.73707645306,2.00957523712924,-0.5,0.376197459965282,0.376151274953823,5.79383077152796e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,77,1
2.03670686621713e-137,-4124.94147779272,2.00957523712924,-0.5,-0.351115405158423,-0.351146290822442,7.24670509030689e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,78,1
1.433551357871e-141,-5013.75605100619,2.00957523712924,-0.5,-0.499600966974621,-0.499558983220647,9.9276657738881e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,78,2
1.93400389796232e-90,-453.568228945435,2.00957523712924,-0.5,-0.0393661559561868,-0.0392959820742355,7.50604289741407e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,79,1
5.66889502289587e-109,1083.69756099916,2.00957523712924,-0.5,0.110117345700918,0.109910121984123,1.02863000356146e-08,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,79,2
6.12894404928947e-146,-6156.40479046482,2.00957523712924,-0.5,-0.58409562493267,-0.584030534632602,8.99946666466207e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,80,1
1.5470326767526e-124,-2251.89197020905,2.00957523712924,-0.5,-0.22006016051989,-0.220108241068948,9.55382983932247e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,80,2
4.35810462049204e-135,-3697.08203890949,2.00957523712924,-0.5,-0.39197020673225,-0.391945041902126,1.12391165399141e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,81,1
4.83344444746762e-141,-4890.92341249222,2.00957523712924,-0.5,-0.496005923371311,-0.496181610706193,1.02919959049138e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,1,FALSE,81,2
1.68844575920719e-70,177.583662281634,2.00957523712924,-0.5,0.0156579201979089,0.0157484837691838,7.8645065430614e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,82,1
4.37930724557189e-128,2660.46909713182,2.00957523712924,-0.5,0.288313590316967,0.288254801297796,1.17391502774082e-08,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,83,1
3.55675007709983e-159,-11467.1790608493,2.00957523712924,-0.5,-1.22834734755337,-1.22831965151093,1.14738617284537e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,FALSE,84,1
