pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,rhoEmp,covEmp,signif,affirm,Di,study.success,study,draw.index
3.05262783822789e-154,-9094.32382916725,2.00957523712924,-0.5,-0.989733151569345,-0.989659552271858,1.18421569543398e-08,1e-08,50,4,affirm2,0.501902539426752,0.130939499202726,TRUE,FALSE,0,TRUE,4,2
6.69452178039967e-133,-3336.09230462523,2.00957523712924,-0.5,-0.291377045602773,-0.29142138066325,7.63074087506982e-09,1e-08,50,4,affirm2,0.501902539426752,0.130939499202726,TRUE,FALSE,0,TRUE,4,3
2.08416494044198e-142,5215.00444580734,2.00957523712924,-0.5,0.502629382603022,0.502598489716052,9.28823067067388e-09,1e-08,50,4,affirm2,0.501902539426752,0.130939499202726,TRUE,TRUE,1,TRUE,4,4
4.47849199107529e-141,-4898.54252451594,2.00957523712924,-0.5,-0.453159570157576,-0.453152087908675,8.5576438003641e-09,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,0,FALSE,5,1
1.37164387389158e-129,-2855.32559575394,2.00957523712924,-0.5,-0.285325540269359,-0.285229514910027,9.97878463665157e-09,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,0,FALSE,5,2
7.3309237901549e-147,-6429.06991255639,2.00957523712924,-0.5,-0.673987226021746,-0.674033442462695,1.09917436846182e-08,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,0,FALSE,5,3
1.18142606520875e-141,-5033.5875296484,2.00957523712924,-0.5,-0.39724548182664,-0.397188236728617,6.22640699805796e-09,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,0,FALSE,5,4
2.17670232287372e-158,-11050.9739075767,2.00957523712924,-0.5,-1.0340791918274,-1.03401037359647,8.75484949649752e-09,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,0,FALSE,5,5
3.28560790877347e-144,-5675.92579623735,2.00957523712924,-0.5,-0.680029316837765,-0.680060271556916,1.43556013907511e-08,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,0,FALSE,5,6
3.0617878293092e-82,-308.49394634637,2.00957523712924,-0.5,-0.0253382704641299,-0.0253878178290862,6.77263162697229e-09,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,0,FALSE,5,7
7.21351927599505e-142,-5084.52366531361,2.00957523712924,-0.5,-0.472804670158045,-0.472765201126725,8.645506819424e-09,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,0,FALSE,5,8
4.73555355042529e-147,-6486.66360882073,2.00957523712924,-0.5,-0.596906516931881,-0.596961613452626,8.46934955850481e-09,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,0,FALSE,5,9
2.35708035444882e-166,-16067.9431061988,2.00957523712924,-0.5,-1.71328656804631,-1.71327003600966,1.13692304154526e-08,1e-08,50,10,affirm2,0.0183770412539363,0.00253484951297609,TRUE,FALSE,1,FALSE,5,10
3.11652398810641e-140,-4708.38730358185,2.00957523712924,-0.5,-0.545087032141837,-0.545158713000086,1.34060722402104e-08,1e-08,50,6,affirm2,0.154249013081438,0.0801254494342509,TRUE,FALSE,0,TRUE,6,1
1.76204247051175e-112,-1277.88524751116,2.00957523712924,-0.5,-0.155813902879555,-0.15591769808796,1.48869975135831e-08,1e-08,50,6,affirm2,0.154249013081438,0.0801254494342509,TRUE,FALSE,0,TRUE,6,2
1.17075619438263e-156,-10187.8090191418,2.00957523712924,-0.5,-1.08162336373979,-1.08166169573321,1.12725276946168e-08,1e-08,50,6,affirm2,0.154249013081438,0.0801254494342509,TRUE,FALSE,0,TRUE,6,3
1.38507126938205e-169,-18702.3886122002,2.00957523712924,-0.5,-1.91447313611756,-1.91447315772038,1.04786276791224e-08,1e-08,50,6,affirm2,0.154249013081438,0.0801254494342509,TRUE,FALSE,0,TRUE,6,4
4.41769844046898e-154,-9025.98170943976,2.00957523712924,-0.5,-0.882085874515668,-0.882201169164782,9.5531447834166e-09,1e-08,50,6,affirm2,0.154249013081438,0.0801254494342509,TRUE,FALSE,0,TRUE,6,5
9.85331958547537e-97,609.66502188767,2.00957523712924,-0.5,0.0584072633130529,0.0584965642126717,9.20615237921976e-09,1e-08,50,6,affirm2,0.154249013081438,0.0801254494342509,TRUE,TRUE,1,TRUE,6,6
9.30159488028806e-135,-3640.31928704495,2.00957523712924,-0.5,-0.363506246822767,-0.363644706102484,9.97873721362471e-09,1e-08,50,5,affirm2,0.161862776184938,0.0116008186968708,TRUE,FALSE,0,TRUE,7,1
1.36816649911924e-145,-6056.33296913608,2.00957523712924,-0.5,-0.672464364201373,-0.672656871976466,1.23358101981409e-08,1e-08,50,5,affirm2,0.161862776184938,0.0116008186968708,TRUE,FALSE,0,TRUE,7,2
1.57373952525236e-121,-1955.10771399912,2.00957523712924,-0.5,-0.21471394885304,-0.214737247064163,1.20635015342589e-08,1e-08,50,5,affirm2,0.161862776184938,0.0116008186968708,TRUE,FALSE,0,TRUE,7,3
3.8659998383213e-130,-2930.08200397464,2.00957523712924,-0.5,-0.254917606405103,-0.254955205066413,7.57126096062629e-09,1e-08,50,5,affirm2,0.161862776184938,0.0116008186968708,TRUE,FALSE,0,TRUE,7,4
8.15399815155556e-121,1890.5585738592,2.00957523712924,-0.5,0.173860933760084,0.173842259371667,8.45532763609274e-09,1e-08,50,5,affirm2,0.161862776184938,0.0116008186968708,TRUE,TRUE,1,TRUE,7,5
1.21290364080797e-127,-2605.72847264166,2.00957523712924,-0.5,-0.285552677431662,-0.28555173908358,1.20091232474596e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,8,1
7.52576947449008e-139,4412.14792899292,2.00957523712924,-0.5,0.425824384948131,0.425663672706449,9.30750002372184e-09,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,8,2
1.33910717007942e-123,-2154.85706492747,2.00957523712924,-0.5,-0.177397482419396,-0.17730069726514,6.76992645963111e-09,1e-08,50,4,affirm2,-0.498743641353792,-0.130512096813594,TRUE,FALSE,0,TRUE,9,1
3.20219532861823e-152,-8270.46833420658,2.00957523712924,-0.5,-0.917421962922468,-0.917369889465828,1.23035023434049e-08,1e-08,50,4,affirm2,-0.498743641353792,-0.130512096813594,TRUE,FALSE,0,TRUE,9,2
6.00711755712678e-150,-7432.55029007633,2.00957523712924,-0.5,-0.913386159508504,-0.913142094161835,1.50938842085201e-08,1e-08,50,4,affirm2,-0.498743641353792,-0.130512096813594,TRUE,FALSE,0,TRUE,9,3
1.40886188628716e-118,1701.86941576367,2.00957523712924,-0.5,0.148315638367077,0.148291601970579,7.5924273737063e-09,1e-08,50,4,affirm2,-0.498743641353792,-0.130512096813594,TRUE,TRUE,1,TRUE,9,4
2.14472401222404e-109,-1105.4097177291,2.00957523712924,-0.5,-0.112982923143156,-0.112993494314125,1.04486533826502e-08,1e-08,50,8,affirm2,-0.212095807910028,-0.112413478074119,TRUE,FALSE,0,TRUE,10,1
1.29324261074241e-161,-12859.9636147797,2.00957523712924,-0.5,-1.40124751137546,-1.40122764773903,1.18723834818795e-08,1e-08,50,8,affirm2,-0.212095807910028,-0.112413478074119,TRUE,FALSE,0,TRUE,10,2
1.07594368326259e-170,-19703.5129235158,2.00957523712924,-0.5,-1.88787180488445,-1.88781406518532,9.1797553890893e-09,1e-08,50,8,affirm2,-0.212095807910028,-0.112413478074119,TRUE,FALSE,0,TRUE,10,3
1.08328703429871e-110,-1174.85981888807,2.00957523712924,-0.5,-0.112884367570756,-0.113010823059263,9.25268919476337e-09,1e-08,50,8,affirm2,-0.212095807910028,-0.112413478074119,TRUE,FALSE,0,TRUE,10,4
5.58674181598429e-164,-14371.2747151651,2.00957523712924,-0.5,-1.41869198414826,-1.41877711875656,9.74625497893937e-09,1e-08,50,8,affirm2,-0.212095807910028,-0.112413478074119,TRUE,FALSE,0,TRUE,10,5
5.2524903534066e-159,-11376.3055402157,2.00957523712924,-0.5,-1.11207025516623,-1.11209607643756,9.55613159681474e-09,1e-08,50,8,affirm2,-0.212095807910028,-0.112413478074119,TRUE,FALSE,0,TRUE,10,6
4.23691286122362e-142,-5140.04073235485,2.00957523712924,-0.5,-0.568062676342681,-0.568082045943319,1.22148744184439e-08,1e-08,50,8,affirm2,-0.212095807910028,-0.112413478074119,TRUE,FALSE,0,TRUE,10,7
3.54371195980813e-121,1922.98633503563,2.00957523712924,-0.5,0.215877403697485,0.215953705894113,1.26115633624851e-08,1e-08,50,8,affirm2,-0.212095807910028,-0.112413478074119,TRUE,TRUE,1,TRUE,10,8
1.74543864413787e-153,-8776.40622558674,2.00957523712924,-0.5,-0.861079909463672,-0.861033566079949,9.62513280557225e-09,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,0,FALSE,11,1
1.24093146149825e-158,-11178.4398199396,2.00957523712924,-0.5,-1.17129640681792,-1.17127426000925,1.09787984525014e-08,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,0,FALSE,11,2
3.76686023391503e-166,-15914.942652205,2.00957523712924,-0.5,-1.41234902314029,-1.41231151506213,7.87500510706964e-09,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,0,FALSE,11,3
1.68796687686057e-153,-8782.40509356085,2.00957523712924,-0.5,-0.901239379483384,-0.900952067669469,1.05238934406432e-08,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,0,FALSE,11,4
1.23581594475171e-160,-12281.0117310693,2.00957523712924,-0.5,-1.15779618300279,-1.15792086259824,8.88974830934447e-09,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,0,FALSE,11,5
1.01681986540622e-165,-15595.6600386926,2.00957523712924,-0.5,-1.31034781852423,-1.31017492774924,7.05750263876658e-09,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,0,FALSE,11,6
2.8721256954143e-160,-12071.4561512539,2.00957523712924,-0.5,-1.09020132006289,-1.09030578684746,8.15787998542186e-09,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,0,FALSE,11,7
1.36815023241372e-154,-9244.50115795696,2.00957523712924,-0.5,-0.932375672215084,-0.932554920925136,1.01761118975572e-08,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,0,FALSE,11,8
3.84681981415227e-117,-1590.79723321078,2.00957523712924,-0.5,-0.157772854790547,-0.157819580050563,9.84219834450073e-09,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,0,FALSE,11,9
2.73247922694405e-151,-7916.40243521049,2.00957523712924,-0.5,-0.727661367729366,-0.727546765206704,8.4462921801201e-09,1e-08,50,10,affirm2,0.316682566569011,0.0434544566744745,TRUE,FALSE,1,FALSE,11,10
1.35924940046862e-100,-730.938962952338,2.00957523712924,-0.5,-0.0739205948113688,-0.0739526338312764,1.02363485825588e-08,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,FALSE,0,TRUE,12,1
3.50389028509589e-102,-787.602820459226,2.00957523712924,-0.5,-0.0872031954262033,-0.0872221071336796,1.22641830250292e-08,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,FALSE,0,TRUE,12,2
1.34002085616753e-164,-14796.1700998221,2.00957523712924,-0.5,-1.40641079468601,-1.40653385355077,9.03653111483843e-09,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,FALSE,0,TRUE,12,3
1.43274202511994e-150,-7653.17969576214,2.00957523712924,-0.5,-0.747216237256848,-0.747111797154513,9.52987857224044e-09,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,FALSE,0,TRUE,12,4
3.76333191599882e-91,-468.979389011597,2.00957523712924,-0.5,-0.0494226404971144,-0.0491898100562677,1.10012688495113e-08,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,FALSE,0,TRUE,12,5
2.34335884105293e-171,-20326.0441011981,2.00957523712924,-0.5,-1.87197174936105,-1.87196340107194,8.48181860101241e-09,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,FALSE,0,TRUE,12,6
7.50248442954387e-136,-3832.24146918626,2.00957523712924,-0.5,-0.383027140449847,-0.382990065103,9.98778728708394e-09,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,FALSE,0,TRUE,12,7
9.76324151558542e-157,-10225.6385455,2.00957523712924,-0.5,-1.05829107002702,-1.05818705819792,1.07088791338316e-08,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,FALSE,0,TRUE,12,8
1.19367589377827e-150,-7681.74529891443,2.00957523712924,-0.5,-0.795346162258884,-0.795307535556921,1.07189041700046e-08,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,FALSE,0,TRUE,12,9
3.12035513567645e-101,753.225489961819,2.00957523712924,-0.5,0.062086250987705,0.0620253494360323,6.78091690020749e-09,1e-08,50,10,affirm2,-0.392755316209834,-0.166663451816257,TRUE,TRUE,1,TRUE,12,10
3.38874378256683e-138,-4278.7168241181,2.00957523712924,-0.5,-0.517649558147261,-0.517966662581434,1.46546863415593e-08,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,0,FALSE,13,1
5.41246881538874e-144,-5618.39963904767,2.00957523712924,-0.5,-0.486175927486749,-0.486080866576751,7.48499988244414e-09,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,0,FALSE,13,2
1.25381066339885e-161,-12868.0929664292,2.00957523712924,-0.5,-1.25862075451123,-1.25877016875953,9.56895483232723e-09,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,0,FALSE,13,3
3.63634583287335e-146,-6222.34549731007,2.00957523712924,-0.5,-0.603265393125551,-0.6033843104838,9.40328897984656e-09,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,0,FALSE,13,4
2.37811366232608e-139,-4517.11000575106,2.00957523712924,-0.5,-0.525922826970216,-0.526105406507377,1.35651373495601e-08,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,0,FALSE,13,5
3.08542507183678e-155,-9529.80187516683,2.00957523712924,-0.5,-0.967942306182005,-0.967859312537695,1.03147028872646e-08,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,0,FALSE,13,6
1.09259634077955e-161,-12904.2875309046,2.00957523712924,-0.5,-1.2487076631794,-1.24866352024609,9.36316733995639e-09,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,0,FALSE,13,7
7.41492655552035e-144,-5582.42110118074,2.00957523712924,-0.5,-0.454880646983756,-0.454825931213972,6.63812226593471e-09,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,0,FALSE,13,8
2.04515567730916e-151,-7963.35056897233,2.00957523712924,-0.5,-0.875267247921134,-0.875242108588899,1.207993889536e-08,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,0,FALSE,13,9
6.89430439572194e-125,-2289.34407087744,2.00957523712924,-0.5,-0.250240124935235,-0.25018987416229,1.19431069094403e-08,1e-08,50,10,affirm2,-0.317889349719237,-0.0374853282040106,TRUE,FALSE,1,FALSE,13,10
1.30595407822309e-163,-14124.3797418604,2.00957523712924,-0.5,-1.44547205368597,-1.44551983651084,1.04739221343866e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,14,1
8.8223990701403e-142,5063.67460759918,2.00957523712924,-0.5,0.537733286428621,0.537827286492664,1.12811684541235e-08,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,14,2
7.84235827224583e-153,-8511.37102813122,2.00957523712924,-0.5,-0.761064645021601,-0.761039564683434,7.99494398346036e-09,1e-08,50,5,affirm2,-0.463200941694882,-0.112870627392444,TRUE,FALSE,0,TRUE,15,1
2.42948451258391e-121,-1937.85841353395,2.00957523712924,-0.5,-0.212142483379333,-0.212165687904527,1.19868815515635e-08,1e-08,50,5,affirm2,-0.463200941694882,-0.112870627392444,TRUE,FALSE,0,TRUE,15,2
6.76981834374558e-152,-8145.06976882488,2.00957523712924,-0.5,-0.974303612189388,-0.974133396019616,1.43036622748945e-08,1e-08,50,5,affirm2,-0.463200941694882,-0.112870627392444,TRUE,FALSE,0,TRUE,15,3
6.78767890414129e-159,-11316.931178838,2.00957523712924,-0.5,-1.19398154272389,-1.19385775934248,1.11287868170257e-08,1e-08,50,5,affirm2,-0.463200941694882,-0.112870627392444,TRUE,FALSE,0,TRUE,15,4
3.61977497256453e-18,13.5281977352768,2.00957523712924,-0.5,0.00130682467149079,0.00126413715951093,8.73189511228905e-09,1e-08,50,5,affirm2,-0.463200941694882,-0.112870627392444,TRUE,TRUE,1,TRUE,15,5
5.39799470900185e-113,-1309.11423009468,2.00957523712924,-0.5,-0.133561336863889,-0.133619776479568,1.04180489700512e-08,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,16,1
2.73036311549333e-137,4100.34113921036,2.00957523712924,-0.5,0.374865577529562,0.374830247941544,8.35659354867768e-09,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,16,2
1.54113308045928e-155,9665.76925193057,2.00957523712924,-0.5,0.866907914593972,0.866939586681504,8.04460681446464e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,17,1
8.33540048647042e-149,-7044.11438349931,2.00957523712924,-0.5,-0.704342955514617,-0.704287329409638,9.996476547646e-09,1e-08,50,3,affirm2,-1,-0.115220857038414,TRUE,FALSE,0,TRUE,18,1
1.2154522521005e-150,-7678.91161608274,2.00957523712924,-0.5,-0.844291189858786,-0.844218352153732,1.20867694989494e-08,1e-08,50,3,affirm2,-1,-0.115220857038414,TRUE,FALSE,0,TRUE,18,2
1.06386280398291e-151,8070.27822961646,2.00957523712924,-0.5,0.802329899408493,0.802518124270034,9.88855158671184e-09,1e-08,50,3,affirm2,-1,-0.115220857038414,TRUE,TRUE,1,TRUE,18,3
5.29174109432577e-147,-6471.97951248889,2.00957523712924,-0.5,-0.717795755865366,-0.717926331468926,1.23051099031043e-08,1e-08,50,4,affirm2,-0.380600627190697,-0.0275497636500879,TRUE,FALSE,0,TRUE,19,1
1.29762090400423e-152,-8424.3466831687,2.00957523712924,-0.5,-0.857603179761154,-0.85752696758283,1.03615114582883e-08,1e-08,50,4,affirm2,-0.380600627190697,-0.0275497636500879,TRUE,FALSE,0,TRUE,19,2
4.81982026152057e-151,-7825.24202691642,2.00957523712924,-0.5,-0.835945109947157,-0.835877999105073,1.14101205134471e-08,1e-08,50,4,affirm2,-0.380600627190697,-0.0275497636500879,TRUE,FALSE,0,TRUE,19,3
1.05628897645212e-153,8866.82599203103,2.00957523712924,-0.5,0.819248280896755,0.819350505722027,8.53892267590562e-09,1e-08,50,4,affirm2,-0.380600627190697,-0.0275497636500879,TRUE,TRUE,1,TRUE,19,4
1.18199807437289e-140,4802.47520116202,2.00957523712924,-0.5,0.498106097239033,0.498224996279226,1.07626883124912e-08,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,20,1
4.17005967892167e-144,-5648.38016805536,2.00957523712924,-0.5,-0.594721537685589,-0.594659432249869,1.10838026571997e-08,1e-08,50,6,affirm2,-0.694908307106161,-0.037595133607315,TRUE,FALSE,0,TRUE,21,1
5.33811251977925e-138,-4239.22047094384,2.00957523712924,-0.5,-0.432420660284301,-0.432291345934944,1.03987485206601e-08,1e-08,50,6,affirm2,-0.694908307106161,-0.037595133607315,TRUE,FALSE,0,TRUE,21,2
5.63787972992445e-135,-3677.70657773607,2.00957523712924,-0.5,-0.337177822293815,-0.337214141449156,8.40731665086723e-09,1e-08,50,6,affirm2,-0.694908307106161,-0.037595133607315,TRUE,FALSE,0,TRUE,21,3
6.100163252892e-136,-3848.45864486055,2.00957523712924,-0.5,-0.385521737490279,-0.385234410392352,1.0020202480158e-08,1e-08,50,6,affirm2,-0.694908307106161,-0.037595133607315,TRUE,FALSE,0,TRUE,21,4
2.18084169169372e-148,-6907.1986882363,2.00957523712924,-0.5,-0.648905865300612,-0.649044938985963,8.82969369316319e-09,1e-08,50,6,affirm2,-0.694908307106161,-0.037595133607315,TRUE,FALSE,0,TRUE,21,5
2.01866212986943e-138,4324.19116610433,2.00957523712924,-0.5,0.402167074692239,0.402135604677782,8.64839034269176e-09,1e-08,50,6,affirm2,-0.694908307106161,-0.037595133607315,TRUE,TRUE,1,TRUE,21,6
5.17354550177692e-90,-444.548867997863,2.00957523712924,-0.5,-0.0393265236050388,-0.0393568222468354,7.83792373294004e-09,1e-08,50,3,affirm2,-1,-0.387252577649347,TRUE,FALSE,0,TRUE,22,1
4.34159509214892e-149,-7138.50998650473,2.00957523712924,-0.5,-0.66281585104744,-0.662782265339837,8.62038406357832e-09,1e-08,50,3,affirm2,-1,-0.387252577649347,TRUE,FALSE,0,TRUE,22,2
1.93490171866871e-144,5737.59266210936,2.00957523712924,-0.5,0.579394915375412,0.579483720352792,1.02005374452037e-08,1e-08,50,3,affirm2,-1,-0.387252577649347,TRUE,TRUE,1,TRUE,22,3
4.33371436595978e-159,-11421.0341873499,2.00957523712924,-0.5,-1.07202908577785,-1.07205872445491,8.81102204571131e-09,1e-08,50,2,affirm2,,,TRUE,FALSE,0,TRUE,23,1
2.33697917197015e-126,2453.05886928231,2.00957523712924,-0.5,0.278455220870208,0.278360731939768,1.28765642220757e-08,1e-08,50,2,affirm2,,,TRUE,TRUE,1,TRUE,23,2
2.3586922991505e-158,-11032.8794948529,2.00957523712924,-0.5,-0.976560757113606,-0.976636707626393,7.83589012568148e-09,1e-08,50,7,affirm2,0.0372069110920662,0.00705457326491763,TRUE,FALSE,0,TRUE,24,1
2.31243269231564e-168,-17658.1871123732,2.00957523712924,-0.5,-1.39214361013498,-1.39204284556521,6.21459707497725e-09,1e-08,50,7,affirm2,0.0372069110920662,0.00705457326491763,TRUE,FALSE,0,TRUE,24,2
1.54046997411734e-158,-11129.2206975927,2.00957523712924,-0.5,-0.951362690539533,-0.951325067268536,7.30681937113397e-09,1e-08,50,7,affirm2,0.0372069110920662,0.00705457326491763,TRUE,FALSE,0,TRUE,24,3
3.54800205975604e-154,-9066.45596273226,2.00957523712924,-0.5,-0.882517298858268,-0.882534151812723,9.47519001473037e-09,1e-08,50,7,affirm2,0.0372069110920662,0.00705457326491763,TRUE,FALSE,0,TRUE,24,4
1.03285132287321e-147,-6691.41525451626,2.00957523712924,-0.5,-0.579129100527824,-0.579268204451729,7.49416788605663e-09,1e-08,50,7,affirm2,0.0372069110920662,0.00705457326491763,TRUE,FALSE,0,TRUE,24,5
7.3869473392135e-160,-11840.9616202315,2.00957523712924,-0.5,-0.956107087491953,-0.95622551893995,6.52148819239789e-09,1e-08,50,7,affirm2,0.0372069110920662,0.00705457326491763,TRUE,FALSE,0,TRUE,24,6
4.79682968531194e-146,6187.27242966028,2.00957523712924,-0.5,0.716508205038914,0.716472734444022,1.34091379369242e-08,1e-08,50,7,affirm2,0.0372069110920662,0.00705457326491763,TRUE,TRUE,1,TRUE,24,7
2.61583356701311e-144,5702.39418437566,2.00957523712924,-0.5,0.539667292011053,0.539720953674983,8.95826876481756e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,25,1
7.17969830796727e-137,4020.22970206374,2.00957523712924,-0.5,0.315238898159959,0.315208526787539,6.14743830090388e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,26,1
1.98248821292587e-153,8753.62669179314,2.00957523712924,-0.5,0.870214693186108,0.870140353417897,9.88103815552288e-09,1e-08,50,1,affirm2,,,TRUE,TRUE,1,TRUE,27,1
1.31189670441044e-98,-665.847936731527,2.00957523712924,-0.5,-0.0683159381923832,-0.0683415216564033,1.05346272156697e-08,1e-08,50,3,affirm2,-1,-0.408226270116083,TRUE,FALSE,0,TRUE,28,1
1.53376596881606e-149,-7291.71741107034,2.00957523712924,-0.5,-0.656633175243771,-0.656735683822935,8.11188098339629e-09,1e-08,50,3,affirm2,-1,-0.408226270116083,TRUE,FALSE,0,TRUE,28,2
6.25196885407642e-152,8158.30842189227,2.00957523712924,-0.5,0.731142821808737,0.73107625012712,8.03017688568822e-09,1e-08,50,3,affirm2,-1,-0.408226270116083,TRUE,TRUE,1,TRUE,28,3
4.74117967115287e-172,-20999.8000047404,2.00957523712924,-0.5,-2.37220337214685,-2.37234132698783,1.27621554893177e-08,1e-08,50,4,affirm2,0.824468205395787,0.418543044849452,TRUE,FALSE,0,TRUE,29,1
2.30390400002667e-154,-9146.70109320175,2.00957523712924,-0.5,-0.875962088392655,-0.876104044910147,9.17449983179363e-09,1e-08,50,4,affirm2,0.824468205395787,0.418543044849452,TRUE,FALSE,0,TRUE,29,2
3.96038043591629e-142,-5147.12574816086,2.00957523712924,-0.5,-0.575423962625087,-0.575494531195479,1.25012328619884e-08,1e-08,50,4,affirm2,0.824468205395787,0.418543044849452,TRUE,FALSE,0,TRUE,29,3
1.37070884578094e-115,1478.9173599275,2.00957523712924,-0.5,0.150064656157583,0.150006109071786,1.02879792315642e-08,1e-08,50,4,affirm2,0.824468205395787,0.418543044849452,TRUE,TRUE,1,TRUE,29,4
