study,pval,tstat,tcrit,mui,muin,yi,vi,N,hack,signif,affirm,Di
48,0.932234304139565,0.0854721766432267,2.00957523712924,0.32032658517353,0.591195006300854,0.0726463044614561,0.722399647259941,20,no,FALSE,FALSE,1
49,0.598797246561847,-0.529576052864264,2.00957523712924,0.0684994286692261,-0.284938799124333,-0.57645204159154,1.18486722544649,20,no,FALSE,FALSE,1
50,0.211956139698771,-1.26471391580532,2.00957523712924,0.189646961881853,-0.257693824724413,-1.59085932810076,1.58226405910174,20,no,FALSE,FALSE,1
51,0.457186915550687,0.749420234005091,2.00957523712924,0.14628495122382,0.184792948393107,0.82400923169147,1.20896387869214,20,no,FALSE,FALSE,1
52,0.639864230129183,-0.470812004234418,2.00957523712924,-0.135640622147884,-0.0261804784510319,-0.460849170004851,0.958125865228343,20,no,FALSE,FALSE,1
53,0.713631176217238,0.369116481451085,2.00957523712924,-0.134460716855266,-0.370519484748762,0.362700026682026,0.965535620450039,20,no,FALSE,FALSE,1
54,0.149652660429757,-1.46373412765228,2.00957523712924,0.283518198392072,0.138543053039246,-1.36732408106395,0.872606668786131,20,no,FALSE,FALSE,1
55,0.384336573522224,-0.877799219263158,2.00957523712924,0.284761206595271,0.379334242137812,-0.8408094548072,0.917497295599928,20,no,FALSE,FALSE,1
56,0.341324701819428,0.96089125173986,2.00957523712924,0.285406420900558,0.716604661909591,0.815193324638723,0.719735212162711,20,no,FALSE,FALSE,1
57,0.297496863917293,-1.05302025424632,2.00957523712924,0.0519094689793759,5.86991701406192e-05,-0.98302511634558,0.871476697776027,20,no,FALSE,FALSE,1
58,0.836435190459496,-0.207556894181478,2.00957523712924,0.436806743399888,0.528558329373872,-0.225680812425718,1.18226530882581,20,no,FALSE,FALSE,1
59,0.395382773342993,-0.857428043877228,2.00957523712924,-0.104465321990755,0.00341807267091547,-0.825759016370587,0.927494367858499,20,no,FALSE,FALSE,1
60,0.270692624904417,1.1140499342685,2.00957523712924,0.654212857772147,0.861076669156796,0.990465720144021,0.79044122738245,20,no,FALSE,FALSE,1
61,0.784263948385397,0.275273049353105,2.00957523712924,0.017874119253629,0.0324470496829467,0.27656657387191,1.00942020075254,20,no,FALSE,FALSE,1
62,0.330115510994118,-0.983658876367558,2.00957523712924,-0.518375305930326,-0.158634595911047,-1.0327451772628,1.10229368798631,20,no,FALSE,FALSE,1
63,0.288205086899033,1.07372541555647,2.00957523712924,0.459674168644856,0.0875272405397652,1.26134933834388,1.3800165701376,20,no,FALSE,FALSE,1
64,0.870305974157069,0.164127438544167,2.00957523712924,-0.106276920699036,-0.0269811635740519,0.127565531118048,0.60409369041826,20,no,FALSE,FALSE,1
65,0.533975866968335,0.626375697101174,2.00957523712924,0.246552788532482,0.197953894757027,0.613479037714861,0.95924524970615,20,no,FALSE,FALSE,1
66,0.366500041547418,-0.911489580540897,2.00957523712924,0.0136832139228067,0.475340698338939,-0.831301822794594,0.831790677461088,20,no,FALSE,FALSE,1
67,0.171716619920961,-1.38700811589421,2.00957523712924,-0.147317210313267,-0.0198737806303428,-1.2772495810077,0.847995471800642,20,no,FALSE,FALSE,1
68,0.620069590783509,0.49891815654899,2.00957523712924,0.387069110905546,0.701526699760611,0.500652529306262,1.00696461856886,20,no,FALSE,FALSE,1
69,0.0232404220483756,-2.34287152865585,2.00957523712924,-0.267278094507369,-0.294013273552773,-2.05132653286708,0.76660676153955,20,no,TRUE,FALSE,1
70,0.759152909416256,-0.308310608644014,2.00957523712924,0.494878063814634,0.312540207294199,-0.312179116689827,1.02525231288085,20,no,FALSE,FALSE,1
71,0.668854850407595,0.430312865404954,2.00957523712924,0.285070417939136,0.73706379736051,0.390579234947699,0.823852832809921,20,no,FALSE,FALSE,1
72,0.905895367604976,0.118830639701945,2.00957523712924,0.422075360548429,0.417613299508756,0.128290239614708,1.16554853393729,20,no,FALSE,FALSE,1
73,0.245319833948248,-1.17589173605332,2.00957523712924,0.000828557247585432,-0.272345268504838,-1.07672246861517,0.838441710275196,20,no,FALSE,FALSE,1
74,0.570401790891811,-0.571308600542546,2.00957523712924,-0.0419297205976975,-0.345380266712507,-0.642445298983325,1.26453480421806,20,no,FALSE,FALSE,1
75,0.274996293074421,1.10397432314203,2.00957523712924,-0.191040567809333,0.179799526269076,0.947296107194923,0.736297897520327,20,no,FALSE,FALSE,1
76,0.411886509826939,0.827641198371661,2.00957523712924,0.0838227703772943,0.325517346733352,0.907780067835035,1.20303173449225,20,no,FALSE,FALSE,1
77,0.338824827960654,-0.965925443662061,2.00957523712924,-0.231199274511591,-0.356362938056237,-0.93383697518002,0.934662717160591,20,no,FALSE,FALSE,1
78,0.97174738068027,0.0355981869170722,2.00957523712924,-0.214348420463687,-0.313294597884602,0.0404770394552951,1.29289043364681,20,no,FALSE,FALSE,1
79,0.282066641018314,-1.08765950178977,2.00957523712924,0.221109025478704,-0.199641086998851,-1.07479583992879,0.976486036134679,20,no,FALSE,FALSE,1
80,0.675746272394734,0.420792827832979,2.00957523712924,0.412885026354178,0.160894327050258,0.465351262963445,1.22299627995284,20,no,FALSE,FALSE,1
81,0.214850405754048,1.2566160063929,2.00957523712924,0.198577492221711,0.00529200406797964,1.17385821686632,0.872621911637889,20,no,FALSE,FALSE,1
82,0.841094240993035,0.20156117197026,2.00957523712924,-0.617999814607711,-0.783191723038389,0.197342556039431,0.95857864194871,20,no,FALSE,FALSE,1
83,0.540059880771883,-0.617047954360683,2.00957523712924,-0.170672713624214,-0.289589512243989,-0.606624607018996,0.96650078745643,20,no,FALSE,FALSE,1
84,0.854356752275806,-0.184533276792598,2.00957523712924,0.0397539522623492,0.0131656883794625,-0.202549501423358,1.20479448173471,20,no,FALSE,FALSE,1
85,0.509394437546417,0.664643671912812,2.00957523712924,0.243957945903651,0.256526912729307,0.665389900256657,1.00224675954694,20,no,FALSE,FALSE,1
86,0.747915510652632,-0.323204721051963,2.00957523712924,0.165863763896672,0.264798047773908,-0.331438664959937,1.05160090241942,20,no,FALSE,FALSE,1
87,0.112316158244129,1.6169202100599,2.00957523712924,-0.0274938166476715,0.0477689846751043,1.56716268106008,0.939400925527867,20,no,FALSE,FALSE,1
88,0.841521301107951,-0.201011961976699,2.00957523712924,0.165062062461174,0.719432564062079,-0.18239803362057,0.823372767658198,20,no,FALSE,FALSE,1
89,0.212389024696807,-1.26349752822252,2.00957523712924,-0.354619639596354,-0.525396600613835,-1.34589330771334,1.13467758067589,20,no,FALSE,FALSE,1
90,0.5763230925409,0.562524942856233,2.00957523712924,-0.676425714435171,-0.617671205921054,0.605374149761544,1.15814830462889,20,no,FALSE,FALSE,1
91,0.855049591303371,-0.183645273882971,2.00957523712924,-0.281426990531743,-0.300220310255274,-0.17994374402232,0.960094523426288,20,no,FALSE,FALSE,1
92,0.136467059558206,1.51393274492523,2.00957523712924,0.326477871198621,0.620795634086581,1.4831656553665,0.959767756358171,20,no,FALSE,FALSE,1
93,0.854241333482525,0.184681221981876,2.00957523712924,0.392473765362229,0.225212021074128,0.196409410936759,1.1310429766204,20,no,FALSE,FALSE,1
94,0.0781396743457166,1.79924421589625,2.00957523712924,0.0867518399648724,0.0569449675549508,1.74157555658103,0.936924101398957,20,no,FALSE,FALSE,1
95,0.89852721710407,-0.128185022290354,2.00957523712924,0.149445882981467,-0.362086074047227,-0.128937902547708,1.01178127089204,20,no,FALSE,FALSE,1
96,0.542271760027992,0.61367026954107,2.00957523712924,-0.353824596899504,-0.153965436419921,0.608560579100779,0.983416443911061,20,no,FALSE,FALSE,1
97,0.787801720071877,-0.270643889012867,2.00957523712924,0.324396809272995,0.844813841021171,-0.33394813682769,1.52251506551844,20,no,FALSE,FALSE,1
98,0.0711781199257788,1.84437605931969,2.00957523712924,0.0379741409604346,0.901659710643874,1.66978530298345,0.819638435745596,20,no,FALSE,FALSE,1
99,0.185994101087343,-1.34134053664273,2.00957523712924,0.129950296777773,0.045602260554345,-1.23188058869028,0.843449576692701,20,no,FALSE,FALSE,1
100,0.772330540239161,-0.290932936986429,2.00957523712924,-0.107865035375362,-0.494643615172057,-0.278543659802885,0.916644153149453,20,no,FALSE,FALSE,1
101,0.638535937329762,-0.47268600397069,2.00957523712924,0.189926780193844,0.202355587040058,-0.471711081615928,0.995879222358193,20,no,FALSE,FALSE,1
102,0.949321088313632,-0.0638857815022746,2.00957523712924,-0.0331413558820072,0.287188630640399,-0.0622260896296115,0.948716812236455,20,no,FALSE,FALSE,1
103,0.744492875742476,-0.327755488162214,2.00957523712924,0.305442756745616,0.213366501719349,-0.337403428904782,1.05973929593379,20,no,FALSE,FALSE,1
104,0.0141049957603418,2.54562496504588,2.00957523712924,0.0670897988787195,0.420937723056127,2.19629198940493,0.744374200191859,20,no,TRUE,TRUE,1
105,0.172547073553827,1.38427348447364,2.00957523712924,0.47906729920843,0.726235931632813,1.35095096468247,0.952435054430899,20,no,FALSE,FALSE,1
106,0.845707509759919,-0.19563163716229,2.00957523712924,0.366179206299036,0.00633471532052732,-0.195440324338389,0.998045108838249,20,no,FALSE,FALSE,1
107,0.823612770142425,-0.22409809187619,2.00957523712924,0.580079026983707,0.401022110352088,-0.244924730023925,1.19450771385675,20,no,FALSE,FALSE,1
108,0.0422896928337273,-2.08512435398332,2.00957523712924,-0.137820343616462,-0.515420290448126,-2.05259304302155,0.969040177025626,20,no,TRUE,FALSE,1
109,0.0322624518542759,-2.20387145617769,2.00957523712924,0.114755614132314,0.561908514408289,-2.29393957983592,1.08340648150922,20,no,TRUE,FALSE,1
110,0.5275199162377,0.636334402288281,2.00957523712924,0.390047652336114,0.179625720615429,0.626077675071177,0.968022895244479,20,no,FALSE,FALSE,1
111,0.196970661267206,-1.30801734698802,2.00957523712924,0.336138187353133,0.179145201101688,-1.2382558448112,0.896176942574097,20,no,FALSE,FALSE,1
112,0.471927298735918,0.724955399504946,2.00957523712924,0.172093229902104,0.178505399370606,0.841115299300889,1.34613460077282,20,no,FALSE,FALSE,1
113,0.0537261049938623,1.97662739463275,2.00957523712924,0.518472999662752,0.762371210852097,2.1328183589124,1.16428183224363,20,no,FALSE,FALSE,1
114,0.354522306856542,-0.934708303299316,2.00957523712924,0.285588995059915,0.321248668899684,-0.938872718105768,1.00893046883225,20,no,FALSE,FALSE,1
115,0.928270014296305,-0.090485854035992,2.00957523712924,-0.237374236297756,-0.0766944333814464,-0.0865233078796404,0.914333958298253,20,no,FALSE,FALSE,1
116,0.68132476002051,-0.413114858968831,2.00957523712924,0.463928574901668,0.173404233161844,-0.480511261466914,1.35289941451563,20,no,FALSE,FALSE,1
117,0.0653843746794602,-1.88487593192557,2.00957523712924,0.417997837131867,0.675005091427284,-1.85847277177706,0.972180414376555,20,no,FALSE,FALSE,1
118,0.604332538345956,0.52155098140471,2.00957523712924,0.330741426131715,0.0946143501571269,0.578909600949255,1.23204897144187,20,no,FALSE,FALSE,1
119,0.527281197953193,-0.636703861300826,2.00957523712924,-0.396493184993193,-0.715120925921372,-0.551256434201644,0.749604829216919,20,no,FALSE,FALSE,1
120,0.230234923492194,-1.21487697472826,2.00957523712924,0.206475585669617,-0.472167785485717,-1.21705885453372,1.00359516089895,20,no,FALSE,FALSE,1
121,0.200430081183194,1.29780663255682,2.00957523712924,-0.141320135754922,0.284591350845045,0.984495654235323,0.575450044746067,20,no,FALSE,FALSE,1
122,0.697000360559306,-0.391669882004985,2.00957523712924,-0.0930809503540215,-0.359988899023654,-0.367490051897517,0.880340779304364,20,no,FALSE,FALSE,1
123,0.423575077628229,-0.80698482180158,2.00957523712924,-0.589610024076027,-1.15128197190069,-0.680186055291467,0.71043559932551,20,no,FALSE,FALSE,1
124,0.358769594292297,-0.926417679125385,2.00957523712924,-0.793413389314359,-1.09201768808892,-0.997315341595494,1.15891432506401,20,no,FALSE,FALSE,1
125,0.160064926378231,1.42650002072178,2.00957523712924,0.0902012121873044,0.162438458327813,1.3351736965542,0.876056207701591,20,no,FALSE,FALSE,1
126,0.591714944251203,0.539894775298607,2.00957523712924,0.0329952882995552,0.371518759348011,0.533337010261587,0.975854782099331,20,no,FALSE,FALSE,1
127,0.672162874565999,-0.425738157304109,2.00957523712924,-0.399783487414967,-0.419170496815778,-0.393623039446306,0.854822350467174,20,no,FALSE,FALSE,1
128,0.10225709394841,-1.66518913159755,2.00957523712924,-0.00452078340973371,-0.0126049186170889,-1.73820955045726,1.08962517379834,20,no,FALSE,FALSE,1
129,0.736303128216446,-0.338672969799982,2.00957523712924,-0.108941823761161,0.10613855446522,-0.390757838062383,1.33123376409992,20,no,FALSE,FALSE,1
130,0.0392048133999239,-2.1187577617391,2.00957523712924,0.217026578465889,0.191353601079545,-2.0493313517225,0.935538695307273,20,no,TRUE,FALSE,1
131,0.383518448958538,-0.879322541548013,2.00957523712924,-0.241029571542752,-0.372387111415032,-1.00087823044986,1.29558548420955,20,no,FALSE,FALSE,1
132,0.392796907801341,-0.862164574476458,2.00957523712924,0.483151578592498,0.284638945915439,-0.922562086531742,1.14501416033326,20,no,FALSE,FALSE,1
133,0.901099275272518,-0.124918357053677,2.00957523712924,-0.26640933135572,-0.760716294287582,-0.131479408962639,1.10780407642917,20,no,FALSE,FALSE,1
134,0.569395243893797,-0.572806146578135,2.00957523712924,-0.166405954454898,0.115970925297575,-0.523963561708487,0.836732874040529,20,no,FALSE,FALSE,1
135,0.206256087444992,1.28090636748878,2.00957523712924,0.0693688333678346,-0.31121655542628,1.14486352829244,0.79886367074873,20,no,FALSE,FALSE,1
136,0.450092201305008,0.761357824348746,2.00957523712924,0.201092954844214,-0.342809645534947,0.675952005931219,0.788232054090218,20,no,FALSE,FALSE,1
137,0.695569677045946,-0.393619395926438,2.00957523712924,-0.184962361871595,-0.221171894638609,-0.395184861545248,1.00797002711511,20,no,FALSE,FALSE,1
138,0.517179250251116,-0.652420235012288,2.00957523712924,0.0337912366606317,-0.494443691506828,-0.560025784881794,0.736819654533408,20,no,FALSE,FALSE,1
139,0.0340535935563079,2.18047439000402,2.00957523712924,0.0152575214569037,0.293277261515177,2.0212269147352,0.859267063100629,20,no,TRUE,TRUE,1
140,0.508236497162961,0.666470395042305,2.00957523712924,0.0391957080485113,0.0704732333896767,0.680821909957037,1.04353092050219,20,no,FALSE,FALSE,1
141,0.380044642730269,0.88581362891539,2.00957523712924,-0.0177223438172038,-0.147085572940915,0.89860901943918,1.02909822892326,20,no,FALSE,FALSE,1
142,0.754563393968725,0.314384976458263,2.00957523712924,0.337400469569389,0.339324602466806,0.324220554104019,1.06354903764504,20,no,FALSE,FALSE,1
143,0.670952754015872,-0.427410592559723,2.00957523712924,-0.0687070844314815,0.0875912200476118,-0.377181218160102,0.778770613595864,20,no,FALSE,FALSE,1
144,0.992002777451583,-0.0100744710009616,2.00957523712924,0.410886643702405,0.0555751102770317,-0.00959433601044756,0.906954178667633,20,no,FALSE,FALSE,1
145,0.0137452793399188,-2.55585499988157,2.00957523712924,-0.242695240130673,-0.267396667967948,-2.24169955148669,0.769276360056855,20,no,TRUE,FALSE,1
146,0.870853264537869,-0.163428506054693,2.00957523712924,0.182090925813278,0.215653400148865,-0.188306066494197,1.32761760148717,20,no,FALSE,FALSE,1
147,0.0644636673823544,-1.89159018193708,2.00957523712924,-0.0765994754082995,-0.366501465230398,-1.94112309121237,1.05305741231313,20,no,FALSE,FALSE,1
148,0.560415479630238,-0.586224628762427,2.00957523712924,0.256074442601039,0.143030620663218,-0.684340988305381,1.3627524915883,20,no,FALSE,FALSE,1
149,0.255968623412573,-1.14940470721698,2.00957523712924,-0.000957065734352142,0.264386075633319,-1.44480811611123,1.58006299635149,20,no,FALSE,FALSE,1
150,0.407870124205373,-0.834821467994776,2.00957523712924,-0.204566085018901,0.159899281078308,-0.838433513237397,1.00867217614701,20,no,FALSE,FALSE,1
151,0.0119306448650393,2.61150750041565,2.00957523712924,-0.115308465442109,0.288104402742927,2.64621765341021,1.02675912157505,5,affirm,TRUE,TRUE,1
153,0.0383756105836859,2.12819250034022,2.00957523712924,0.451622899934555,0.599136757627016,2.18653733949924,1.05558200875892,13,affirm,TRUE,TRUE,1
156,0.0236485658186108,2.33561833277295,2.00957523712924,0.0194906464635762,0.135063062853976,2.34618132735879,1.00906559121593,4,affirm,TRUE,TRUE,1
159,0.0338906829305572,2.18255698307722,2.00957523712924,-0.250616468687985,0.0788598517178872,1.84983802396512,0.718350208222313,18,affirm,TRUE,TRUE,1
162,0.0287932924828363,2.25265613868522,2.00957523712924,-0.137697349733079,-0.409040179447996,2.11258305682318,0.87950391847797,15,affirm,TRUE,TRUE,1
163,0.0455367444062272,2.0519595293321,2.00957523712924,0.482424347799266,0.865728762696942,1.72893642327635,0.709938069580213,8,affirm,TRUE,TRUE,1
165,0.0231991247922285,2.34361176538143,2.00957523712924,0.259001876636959,-0.0718860316657543,2.41036739756211,1.05777950910352,18,affirm,TRUE,TRUE,1
166,0.000983324987244237,3.50605492410028,2.00957523712924,0.201457525997709,-0.0226941817156805,2.91759092237365,0.692486589886113,12,affirm,TRUE,TRUE,1
167,0.0227586635611964,2.35158110130149,2.00957523712924,0.196905771498346,-0.1733831063278,1.93437810190518,0.676648014310001,4,affirm,TRUE,TRUE,1
168,0.0128528002695493,2.58232953295754,2.00957523712924,0.181076418878161,0.686270898626837,2.58895356049484,1.00513685276785,7,affirm,TRUE,TRUE,1
171,0.0420845856856787,2.08729293651931,2.00957523712924,-0.288939184626779,0.170159805061287,1.9519384600173,0.874511320281157,11,affirm,TRUE,TRUE,1
173,0.0437114374137008,2.07033940905138,2.00957523712924,-0.00417968353512992,-0.0191248004082083,2.18232535337494,1.11110703728749,3,affirm,TRUE,TRUE,1
174,0.000135277476975475,4.14244087638012,2.00957523712924,0.254255075837683,0.476238345622219,3.88487814266512,0.879512800077269,5,affirm,TRUE,TRUE,1
178,0.00107947951927755,3.47486370846792,2.00957523712924,-0.00396938768286832,0.0855889337736246,3.30186212495897,0.902905541634895,11,affirm,TRUE,TRUE,1
180,0.0064518065493424,2.8457377944833,2.00957523712924,0.485361286229651,0.514102851856242,2.54658044391735,0.800801790825557,11,affirm,TRUE,TRUE,1
181,0.040432953010931,2.10509985809982,2.00957523712924,0.37346609080601,0.853392091439746,2.06305311945102,0.960451450355652,1,affirm,TRUE,TRUE,1
183,0.0418080692653865,2.09023116169558,2.00957523712924,0.24795553319731,0.654546098491107,2.09530186205122,1.00485769322081,5,affirm,TRUE,TRUE,1
184,0.0145720935700816,2.53268951574593,2.00957523712924,0.586289971384089,0.404306610737731,2.54600992000257,1.01054644304424,13,affirm,TRUE,TRUE,1
187,0.0224811713818252,2.35667302491142,2.00957523712924,0.374326470072094,0.200714781114279,1.98791897368015,0.711538978752054,19,affirm,TRUE,TRUE,1
188,0.00718525186603423,2.80551832723206,2.00957523712924,0.237430880826698,0.0751505070236575,2.64953142910366,0.891891306723269,7,affirm,TRUE,TRUE,1
190,0.0495904965941545,2.01332438132537,2.00957523712924,-0.178967033771292,-0.101056104988211,2.15872109284321,1.14964979002058,13,affirm,TRUE,TRUE,1
191,0.0317600882903067,2.21063947620847,2.00957523712924,-0.0186601446265558,0.876636565594778,2.07635084709382,0.882197121819482,4,affirm,TRUE,TRUE,1
192,0.0420422915432278,2.08774125529656,2.00957523712924,0.345434914089824,0.410217372981625,2.11420915557812,1.02551626277438,3,affirm,TRUE,TRUE,1
193,0.0182138830821896,2.44305682202712,2.00957523712924,0.357667943170499,0.473081500855319,2.34002428851058,0.917431387188596,2,affirm,TRUE,TRUE,1
194,0.0281713886826372,2.26194798664252,2.00957523712924,0.0163482222186805,0.27420612932756,2.02064467002332,0.798021644959946,20,affirm,TRUE,TRUE,1
197,0.0359642054709596,2.1566828842447,2.00957523712924,0.307861242353418,0.643726420900333,2.1370244727119,0.981852856217966,3,affirm,TRUE,TRUE,1
198,0.0361048424807285,2.15497589593934,2.00957523712924,0.339104423982453,0.18454689508617,2.55509567506993,1.40581929606414,5,affirm,TRUE,TRUE,1
199,0.0201119983000342,2.40260226902124,2.00957523712924,-0.0269517281956722,0.198977404141288,2.34951366038124,0.956295656141984,9,affirm,TRUE,TRUE,1
200,0.00516704678768855,2.92770657254613,2.00957523712924,0.204389562126793,0.198155903156276,2.94280157492566,1.01033841081351,15,affirm,TRUE,TRUE,1
